id,sku,title,vendor,product_type,super_category,primary_category,product_category_type,collection_name,colour_finish,material,grade_of_material,style,installation_type,application_location,handle_type,handle_count,product_range,overall_width_mm,overall_depth_mm,overall_height_mm,overall_length_mm,weight_kg,flow_rate_lpm,water_pressure_min_kpa,water_pressure_max_kpa,tap_hole_size_mm,wels_rating,is_lead_free,lead_free_compliance,warranty_years,warranty_url,product_url
6456,1.8103.00.3.01,"Brodware Winslow Basin Mixer Metal Lever - Chrome - 1.8103.00.3.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-mixer-4/
6457,1.8103.02.3.01,"Brodware Winslow Basin Mixer Metal Lever - Chrome - 1.8103.02.3.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,160,160,130,,2.5,6.0,150,500,35,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-mixer-3/
6458,1.8102.00.4.01,"Brodware Winslow Basin Mixer White Porcelain Lever - Chrome - 1.8102.00.4.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-mixer-5/
6459,1.8103.00.4.01,"Brodware Winslow Basin Mixer White Porcelain Lever - Chrome - 1.8103.00.4.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-mixer-4/
6460,1.8103.02.4.01,"Brodware Winslow Basin Mixer White Porcelain Lever - Chrome - 1.8103.02.4.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-mixer-3/
6461,1.8104.00.4.01,"Brodware Winslow Basin Mixer White Porcelain Lever - Chrome - 1.8104.00.4.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,35,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-mixer-2/
6475,1.8104.02.2.01,"Brodware Winslow Basin Tap Cross Handle - Chrome - 1.8104.02.2.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,65,,196,,1.4,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-set-3/
6477,1.8104.00.3.01,"Brodware Winslow Basin Tap Metal Lever - Chrome - 1.8104.00.3.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,70,145,150,,1.5,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-set-2/
6478,1.8104.02.3.01,"Brodware Winslow Basin Tap Metal Lever - Chrome - 1.8104.02.3.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-set/
6479,1.8104.02.4.01,"Brodware Winslow Basin Tap White Porcelain Lever - Chrome - 1.8104.02.4.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Winslow,Chrome,"Solid Brass",,,"Hob Mounted",,,,,65,130,125,,1.4,6.0,150,500,35,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/winslow-basin-mixer/
6511,1.9302.00.3.01,"Brodware Yokato Basin Mixer Metal Lever - Chrome - 1.9302.00.3.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Yokato,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/yokato-basin-mixer-3/
6512,1.9302.02.3.01,"Brodware Yokato Basin Mixer Metal Lever - Chrome - 1.9302.02.3.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Yokato,Chrome,"Solid Brass",,,"Hob Mounted",,,,,55,,93,,1.4,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/yokato-basin-mixer-2/
6513,1.9303.00.3.01,"Brodware Yokato Basin Mixer Metal Lever - Chrome - 1.9303.00.3.01",Brodware,,Tapware,"Basin Tapware","Basin Mixer",Yokato,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,6,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/yokato-basin-mixer/
6668,90987C5AF,"Caroma Acqua Basin Mixer - Lead Free Chrome - 90987C5AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/acqua-basin-mixer-lead-free-chrome-120553/
6764,91105C6AF,"Caroma Care Plus Basin Mixer LF - Chrome - 91105C6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/care-plus-basin-mixer-standard-handle-hc-lf-chrome-115371/
6861,849050BB6AF,"Caroma Contura II Basin Mixer - Brushed Brass - 849050BB6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Brass,,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/contura-ii-basin-mixer-brushed-brass-117795/
6862,849050BBZ6AF,"Caroma Contura II Basin Mixer - Brushed Bronze - 849050BBZ6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Bronze,,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/contura-ii-basin-mixer-brushed-bronze-117796/
6863,849050BN6AF,"Caroma Contura II Basin Mixer - Brushed Nickel - 849050BN6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/contura-ii-basin-mixer-brushed-nickel-117794/
6864,849050C6AF,"Caroma Contura II Basin Mixer - Chrome - 849050C6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/contura-ii-basin-mixer-chrome-117792/
6865,849050B6AF,"Caroma Contura II Basin Mixer - Matte Black - 849050B6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/contura-ii-basin-mixer-matte-black-117793/
7654,96341BBZ6AF,"Caroma Liano II Basin Mixer  - LF Brushed Bronze - 96341BBZ6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Bronze,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
7660,96341BN6AF,"Caroma Liano II Basin Mixer - LF Brushed Nickel - 96341BN6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
7664,96341C6AF,"Caroma Liano II Basin Mixer LF - Chrome - 96341C6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
8164,68181BN6AF,"Caroma Luna Basin Mixer - LF Brushed Nickel - 68181BN6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
8163,68181BL6AF,"Caroma Luna Basin Mixer - Lead Free Matte Black - 68181BL6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
8166,68181BB6AF,"Caroma Luna Basin Mixer LF  - Brushed Brass - 68181BB6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Brass,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
8167,68181C6AF,"Caroma Luna Basin Mixer LF - Chrome - 68181C6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
8323,68182BL6AF,"Caroma Luna Mid Basin Mixer Lead Free - Black - 68182BL6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
8324,68182C6AF,"Caroma Luna Mid Basin Mixer Lead Free - Chrome - 68182C6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
8657,99000SS6AF,"Caroma Titan Basin Mixer - LF Stainless Steel - 99000SS6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/titan-stainless-steel-basin-mixer-lead-free-stainless-steel-125395/
9002,98608C6AF,"Caroma Urbane II Basin Mixer - LF Chrome - 98608C6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
9009,98608BB6AF,"Caroma Urbane II Basin Mixer LF - Brushed Brass - 98608BB6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Brass,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
9010,98608BN6AF,"Caroma Urbane II Basin Mixer LF - Brushed Nickel - 98608BN6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
9011,98608GM6AF,"Caroma Urbane II Basin Mixer LF - Gun Metal - 98608GM6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
9012,98608B6AF,"Caroma Urbane II Basin Mixer LF - Matte Black - 98608B6AF",Caroma,,Tapware,"Basin Tapware","Basin Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,
11008,CL10001.B5A,"Clark Round Pin Basin Mixer - Matte Black - CL10001.B5A",Clark,,Tapware,"Basin Tapware","Basin Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/round-pin-basin-mixer-matte-black-81979/
11035,CL10018.C5AF,"Clark Round Square Basin Mixer Lead Free - Chrome - CL10018.C5AF",Clark,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/round-square-basin-mixer-lead-free-chrome-117221/
11749,6550.045A,"Dorf Epic Bloc Progressive Basin Mixer - Chrome - 6550.045A",Dorf,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.dorf.com.au/,
11771,6390.046A,"Dorf Epic Cascade Basin Mixer - Chrome - 6390.046A",Dorf,,Tapware,"Basin Tapware","Basin Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.dorf.com.au/,
13361,231103UB,"Fienza Axle Basin Mixer, Urban Brass - 231103UB",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Axle,Brass,"Solid Brass",,,"Hob Mounted",,,,,,,,,,5.0,,,,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/axle-basin-mixer-urban-brass/
13894,202103-LF,"Fienza Eleanor Shepherds Crook Basin Mixer - Chrome & White Ceramic Handle LF - 202103-LF",Fienza,Fienza-Tapware,Tapware,"Basin Tapware","Basin Mixer","ELEANOR Chrome Mixers",Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,5.5,,500,,5,1,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/eleanor-shepherds-crook-basin-mixer-chrome-ceramic/
13958,202103CC,"Fienza Elenaor Shepherds Crook Basin Mixer - Chrome - 202103CC",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Axle,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,5.0,,,,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/axle-tall-basin-mixer-chrome/
13960,202103BK,"Fienza Elenaor Shepherds Crook Basin Mixer - Matte Black / Ceramic Handle - 202103BK",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Eleanor,"Matte Black","Solid Brass",,,"Hob Mounted",,,,,,,,,,5.5,,500,,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/eleanor-shepherds-crook-basin-mixer-matte-black-ceramic/
14849,228103DCO,"Fienza Kaya Care Basin Mixer, Brushed Copper - 228103DCO",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Kaya,Copper,"Solid Brass",,,"Wall Mounted",,,,,,,,,,5.0,,,,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-care-basin-mixer-brushed-copper/
14854,228103DMW,"Fienza Kaya Care Basin Mixer, Matte White - 228103DMW",Fienza,,Tapware,"Basin Tapware","Basin Mixer","Kaya Care","Matte White","Solid Brass",,,"Hob Mounted",,,,,,,,,,5.0,,,,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-care-basin-mixer-matte-white/
14855,228103DUB,"Fienza Kaya Care Basin Mixer, Urban Brass - 228103DUB",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Kaya,Brass,"Solid Brass",,,"Hob Mounted",,,,,228,103,,,,5.0,,,,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-care-basin-mixer-urban-brass/
14866,228110DGM,"Fienza Kaya Care Medium Basin Mixer, Gun Metal - 228110DGM",Fienza,,Tapware,"Basin Tapware","Basin Mixer","Kaya Care",Gunmetal,"Solid Brass",,,"Hob Mounted",,,,,228,110,,,,5.0,,,,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-care-medium-basin-mixer-gun-metal/
14868,228110DMW,"Fienza Kaya Care Medium Basin Mixer, Matte White - 228110DMW",Fienza,,Tapware,"Basin Tapware","Basin Mixer","Kaya Care","Matte White","Solid Brass",,,"Hob Mounted",,,,,228,110,110,,1.5,5.0,100,500,35,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-care-medium-basin-mixer-matte-white/
14952,228111B,"Fienza Kaya Hob-Mounted Basin/Bath Outlet, Matte Black - 228111B",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Kaya,"Matte Black","Solid Brass",,,"Wall Mounted",,,,,12,,,,,5.0,,,12,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-hob-mounted-basin-outlet-matte-black/
15284,218109,"Fienza Koko Medium Basin Mixer - 218109",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Axle,Gunmetal,"Stainless Steel",,,"Hob Mounted",,,,,,,,,,5.0,,,,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/axle-basin-mixer-gun-metal/
15502,212103,"Fienza Loop Basin Mixer - 212103",Fienza,,Tapware,"Basin Tapware","Basin Mixer",LOOP,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,5.0,,500,,5,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/loop-basin-mixer/
15916,229103GM,"Fienza Sansa Basin Mixer, Gun Metal - 229103GM",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Sansa,"PVD Gunmetal","Solid Brass",,,"Hob Mounted",,,,,229,,,,,3.0,,,25,6,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/sansa-basin-mixer-gun-metal/
15917,229103UB,"Fienza Sansa Basin Mixer, Urban Brass - 229103UB",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Sansa,Brass,"Solid Brass",,,"Hob Mounted",,,,,229,103,,,,3.0,,,,6,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/sansa-basin-mixer-urban-brass/
16517,233110DGM,"Fienza Tono Care Medium Basin Mixer, Gun Metal - 233110DGM",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Tono,Gunmetal,"Solid Brass",,,"Hob Mounted",,,,,,,,,,4.5,,,,6,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/tono-care-medium-basin-mixer-gun-metal/
16518,233110DB,"Fienza Tono Care Medium Basin Mixer, Matte Black - 233110DB",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Tono,"Matte Black","Solid Brass",,,"Wall Mounted",,,,,233,110,,,,4.5,,,,6,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/tono-care-medium-basin-mixer-matte-black/
16577,233110B,"Fienza Tono Medium Basin Mixer - Matte Black - 233110B",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Tono,"Matte Black","Solid Brass",,,"Hob Mounted",,,,,233,110,,,,4.5,,,,6,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/tono-medium-basin-mixer-matte-black/
16579,233110GM,"Fienza Tono Medium Basin Mixer - PVD Gun Metal - 233110GM",Fienza,,Tapware,"Basin Tapware","Basin Mixer",Tono,"PVD Gunmetal","Solid Brass",,,"Hob Mounted",,,,,233,110,110,,,4.5,,,,6,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/tono-medium-basin-mixer-gun-metal/
16930,F3941NNS,"Fima Next Basin Mixer 138mm - Matte Black - F3941NNS",Fima,,Tapware,"Basin Tapware","Basin Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,,0,,5,,
16986,F3031XSNS,"Fima Spillo Up Basin Mixer 152mm - Matte Black - F3031XSNS",Fima,,Tapware,"Basin Tapware","Basin Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,,0,,5,,
18223,VTA012-316-BR,"Gareth Ashton High Basin Mixer 316 Stainless Steel - VTA012-316-BR","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Alfresco,,"Stainless Steel",,,"Hob Mounted",Outdoor,,,,116,133,255,,2.7,,,,35,,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/316-high-basin-mixer/
18253,3B1-B,"Gareth Ashton Lucia Basin Mixer - Black - 3B1-B","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Lucia,"Matte Black","Solid Brass",,Contemporary,"Hob Mounted",Bathroom,"Pin lever",1,Lucia,,,,,,6.5,,,35,4,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/mixmaster-35mm-cast-basin-mixer/
18254,3B1,"Gareth Ashton Lucia Basin Mixer - Chrome - 3B1","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Lucia,Chrome,"Solid Brass",,Contemporary,"Hob Mounted",Bathroom,"Pin lever",,Lucia,130,165,235,,2.0,6.5,150,500,1,4,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/lucia-basin-mixer/
18256,3B1-BN,"Gareth Ashton Lucia Basin Mixer – Brushed Nickel - 3B1-BN","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Lucia,"Brushed Nickel","Solid Brass",,Contemporary,"Hob Mounted",Bathroom,"Pin lever",1,Lucia,,,,,,6.5,,,,4,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/provincial-single-lever-basin-mixer/
18305,3B2-B,"Gareth Ashton Lucia High Basin Mixer - Black - 3B2-B","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Alfresco,"Matte Black","Stainless Steel",,Contemporary,"Hob Mounted",Bathroom,"Pin lever",,Lucia,600,600,300,,3.5,9.5,150,500,35,4,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/316-high-basin-mixer/
18306,3B2,"Gareth Ashton Lucia High Basin Mixer - Chrome - 3B2","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Lucia,Chrome,"Solid Brass",,Contemporary,"Wall Mounted",Bathroom,"Pin lever",,Lucia,200,,320,,3.7,9.0,,,3,4,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/lucia-high-basin-mixer/
18307,3B2-BN,"Gareth Ashton Lucia High Basin Mixer – Brushed Nickel - 3B2-BN","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Lucia,"Brushed Nickel","Solid Brass",,Contemporary,"Hob Mounted",Bathroom,"Pin lever",,Lucia,160,160,280,,2.6,7.0,150,500,30,4,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/lucia-basin-mixer/
18369,2B2,"Gareth Ashton Madison Avenue High Basin Mixer - Chrome - 2B2","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer","Madison Avenue",Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/piazza-high-basin-mixer/
18370,2B2-B,"Gareth Ashton Madison Avenue High Basin Mixer – Black - 2B2-B","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer","Madison Avenue","Matte Black","Solid Brass",,,"Hob Mounted",,,,,127,,304,,2.4,,,,35,5,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/vela-high-basin-mixer-lead-free/
18401,1B1-B,"Gareth Ashton Park Avenue Basin Mixer - Black - 1B1-B","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer","Park Avenue","Matte Black","Solid Brass",,Modern,"Hob Mounted",Bathroom,"Single Lever",,"Park Avenue",160,140,65,,2.9,9.0,150,500,1,6,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/park-avenue-basin-mixer/
18402,1B1,"Gareth Ashton Park Avenue Basin Mixer - Chrome - 1B1","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer","Park Avenue",Chrome,"Solid Brass",,Modern,"Hob Mounted",Bathroom,"Single Lever",,"Park Avenue",200,130,130,,1.6,7.5,,,,6,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/basins/park-avenue-mk2-semi-recessed-basin/
18403,1B1-GM,"Gareth Ashton Park Avenue Basin Mixer - Gun Metal - 1B1-GM","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer","Park Avenue",Gunmetal,"Solid Brass",,Modern,"Hob Mounted",Bathroom,"Single Lever",,"Park Avenue",185,,135,,,4.5,,,,6,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/park-avenue-basin-mixer/
18404,1B1-BN,"Gareth Ashton Park Avenue Basin Mixer – Brushed Nickel - 1B1-BN","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",,"Brushed Nickel",,,Modern,"Hob Mounted",Bathroom,"Single Lever",,"Park Avenue",,,,,,4.5,,,,6,0,,15,https://www.abey.com.au/warranty/,
18434,1B2-GM,"Gareth Ashton Park Avenue Hi Basin Mixer - GunMetal - 1B2-GM","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",,Gunmetal,,,Modern,"Hob Mounted",Kitchen,"Single Lever",,"Park Avenue",,,,,,4.5,,,,6,0,,15,https://www.abey.com.au/warranty/,
18439,1B2-B,"Gareth Ashton Park Avenue High Basin Mixer - Black - 1B2-B","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer","Park Avenue","Matte Black","Solid Brass",,Modern,"Hob Mounted",Bathroom,"Single Lever",,"Park Avenue",140,150,230,,2.85,9.0,150,500,1,6,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/park-avenue-high-basin-mixer/
18441,1B2-BN,"Gareth Ashton Park Avenue High Basin Mixer – Brushed Nickel - 1B2-BN","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",,"Brushed Nickel",,,Modern,"Hob Mounted",Bathroom,"Single Lever",,"Park Avenue",,,,,,4.5,,,,6,0,,15,https://www.abey.com.au/warranty/,
18523,6B1-B,"Gareth Ashton Poco Basin Mixer - Black - 6B1-B","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Poco,"Matte Black","Solid Brass",,Contemporary,"Hob Mounted",Bathroom,"Single Lever",1,Poco,140,145,330,,2.7,6.0,,,35,6,0,1,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/bathroom-basin-mixers/poco-basin-mixer-lead-free/
18524,6B1-BB,"Gareth Ashton Poco Basin Mixer - Brushed Brass - 6B1-BB","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Poco,Brass,"Solid Brass",,Contemporary,"Hob Mounted",Bathroom,"Single Lever",1,Poco,120,160,100,,1.23,7.0,150,500,35,6,0,1,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/basins/poco-countertop-basin-nth/
18525,6B1-BN,"Gareth Ashton Poco Basin Mixer - Brushed Nickel - 6B1-BN","Gareth Ashton",,Tapware,"Basin Tapware","Basin Mixer",Poco,"Brushed Nickel","Solid Brass",,Contemporary,"Hob Mounted",Bathroom,"Pin lever",1,Poco,,,,,,4.5,,,,6,0,1,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/basins/poco-round-gloss-countertop-basin/
